Date;Open;High;Low;Close
24.07.2019;9887.730469;9908.796875;9614.306641;9811.925781
25.07.2019;9809.096680;10154.253906;9773.957031;9911.841797
26.07.2019;9913.126953;9916.517578;9717.982422;9870.303711
27.07.2019;9871.165039;10167.320313;9411.521484;9477.677734
28.07.2019;9491.626953;9575.544922;9252.296875;9552.860352
29.07.2019;9548.178711;9681.648438;9472.948242;9519.145508
30.07.2019;9522.329102;9701.759766;9437.335938;9607.423828
31.07.2019;9604.050781;10085.627930;9598.097656;10085.627930
01.08.2019;10077.442383;10446.919922;9922.019531;10399.668945
02.08.2019;10402.042969;10657.953125;10371.013672;10518.174805
03.08.2019;10519.278320;10946.781250;10503.504883;10821.726563
04.08.2019;10821.632813;11009.207031;10620.278320;10970.184570
05.08.2019;10960.735352;11895.091797;10960.735352;11805.653320
06.08.2019;11811.544922;12273.821289;11290.731445;11478.168945
07.08.2019;11476.193359;12036.990234;11433.701172;11941.968750
08.08.2019;11954.040039;11979.419922;11556.167969;11966.407227
09.08.2019;11953.469727;11970.458008;11709.745117;11862.936523
10.08.2019;11861.556641;11915.655273;11323.898438;11354.024414
11.08.2019;11349.740234;11523.579102;11248.294922;11523.579102
12.08.2019;11528.189453;11528.189453;11320.951172;11382.616211
13.08.2019;11385.052734;11420.049805;10830.327148;10895.830078
14.08.2019;10889.487305;10889.556641;10028.135742;10051.704102
15.08.2019;10038.421875;10437.411133;9675.316406;10311.545898
16.08.2019;10319.419922;10524.349609;9855.478516;10374.338867
17.08.2019;10358.722656;10452.625000;10086.698242;10231.744141
18.08.2019;10233.005859;10487.070313;10119.094727;10345.810547
19.08.2019;10350.283203;10916.053711;10313.204102;10916.053711
20.08.2019;10916.346680;10947.041992;10618.960938;10763.232422
21.08.2019;10764.572266;10798.729492;9962.721680;10138.049805
22.08.2019;10142.521484;10232.996094;9831.462891;10131.055664
23.08.2019;10136.309570;10442.443359;10078.192383;10407.964844
24.08.2019;10407.644531;10418.020508;9982.296875;10159.960938
25.08.2019;10160.737305;10304.622070;10008.789063;10138.517578
26.08.2019;10126.299805;10512.328125;10126.299805;10370.820313
27.08.2019;10372.826172;10381.328125;10087.300781;10185.500000
28.08.2019;10203.426758;10279.366211;9716.656250;9754.422852
29.08.2019;9756.786133;9756.786133;9421.629883;9510.200195
30.08.2019;9514.844727;9656.124023;9428.302734;9598.173828
31.08.2019;9597.539063;9673.220703;9531.799805;9630.664063
01.09.2019;9630.592773;9796.755859;9582.944336;9757.970703
02.09.2019;9757.473633;10396.591797;9730.650391;10346.760742
03.09.2019;10345.725586;10736.104492;10308.547852;10623.540039
04.09.2019;10621.180664;10762.644531;10434.709961;10594.493164
05.09.2019;10588.183594;10627.269531;10516.417969;10575.533203
06.09.2019;10578.198242;10898.761719;10292.299805;10353.302734
07.09.2019;10353.931641;10558.673828;10348.918945;10517.254883
08.09.2019;10518.114258;10595.637695;10409.090820;10441.276367
09.09.2019;10443.228516;10450.311523;10144.929688;10334.974609
10.09.2019;10336.408203;10394.353516;10020.573242;10115.975586
11.09.2019;10123.035156;10215.948242;9980.776367;10178.372070
12.09.2019;10176.819336;10442.253906;10099.242188;10410.126953
13.09.2019;10415.362305;10441.489258;10226.596680;10360.546875
14.09.2019;10345.403320;10422.133789;10291.694336;10358.048828
15.09.2019;10356.465820;10387.035156;10313.092773;10347.712891
16.09.2019;10347.222656;10386.867188;10189.744141;10276.793945
17.09.2019;10281.513672;10296.771484;10199.739258;10241.272461
18.09.2019;10247.795898;10275.928711;10191.469727;10198.248047
19.09.2019;10200.496094;10295.668945;9851.692383;10266.415039
20.09.2019;10266.318359;10285.872070;10132.186523;10181.641602
21.09.2019;10183.648438;10188.097656;10000.708008;10019.716797
22.09.2019;10024.115234;10074.444336;9922.533203;10070.392578
23.09.2019;10067.962891;10074.238281;9727.143555;9729.324219
24.09.2019;9729.321289;9804.317383;8370.801758;8620.566406
25.09.2019;8603.428711;8744.828125;8325.396484;8486.993164
26.09.2019;8487.669922;8515.685547;7895.629395;8118.967773
27.09.2019;8113.101074;8271.520508;7965.922852;8251.845703
28.09.2019;8251.273438;8285.617188;8125.431641;8245.915039
29.09.2019;8246.037109;8261.707031;7990.497070;8104.185547
30.09.2019;8104.226563;8314.231445;7830.758789;8293.868164
01.10.2019;8299.720703;8497.692383;8232.679688;8343.276367
02.10.2019;8344.212891;8393.041992;8227.695313;8393.041992
03.10.2019;8390.774414;8414.227539;8146.437012;8259.992188
04.10.2019;8259.494141;8260.055664;8151.236816;8205.939453
05.10.2019;8210.149414;8215.526367;8071.120605;8151.500488
06.10.2019;8149.876953;8161.410156;7958.850586;7988.155762
07.10.2019;7989.120605;8308.450195;7905.766113;8245.623047
08.10.2019;8246.849609;8332.714844;8185.763184;8228.783203
09.10.2019;8229.840820;8627.706055;8169.298828;8595.740234
10.10.2019;8585.280273;8625.272461;8471.933594;8586.473633
11.10.2019;8585.262695;8721.780273;8316.181641;8321.756836
12.10.2019;8315.665039;8415.242188;8313.340820;8336.555664
13.10.2019;8336.902344;8470.988281;8276.612305;8321.005859
14.10.2019;8320.832031;8390.208984;8284.130859;8374.686523
15.10.2019;8373.458008;8410.714844;8182.706543;8205.369141
16.10.2019;8204.674805;8216.812500;7985.089844;8047.526855
17.10.2019;8047.812500;8134.831543;8000.942871;8103.911133
18.10.2019;8100.933594;8138.413574;7902.164063;7973.207520
19.10.2019;7973.803711;8082.629395;7944.776855;7988.560547
20.10.2019;7997.807129;8281.818359;7949.439453;8222.078125
21.10.2019;8225.115234;8296.694336;8196.416016;8243.720703
22.10.2019;8243.402344;8296.651367;8074.462891;8078.203125
23.10.2019;8076.228516;8092.999512;7469.322754;7514.671875
24.10.2019;7509.728027;7532.867676;7446.988770;7493.488770
25.10.2019;7490.703125;8691.540039;7479.984375;8660.700195
26.10.2019;8667.577148;10021.744141;8662.622070;9244.972656
27.10.2019;9241.707031;9749.529297;9112.541992;9551.714844
28.10.2019;9565.101563;9805.118164;9256.148438;9256.148438
29.10.2019;9248.440430;9516.180664;9232.648438;9427.687500
30.10.2019;9422.462891;9426.874023;9085.370117;9205.726563
31.10.2019;9202.458008;9383.161133;9028.717773;9199.584961
01.11.2019;9193.992188;9275.657227;9132.047852;9261.104492
02.11.2019;9259.783203;9377.486328;9249.587891;9324.717773
03.11.2019;9324.787109;9379.806641;9141.251953;9235.354492
04.11.2019;9235.607422;9505.051758;9191.485352;9412.612305
05.11.2019;9413.004883;9457.417969;9256.931641;9342.527344
06.11.2019;9340.864258;9423.237305;9305.909180;9360.879883
07.11.2019;9352.393555;9368.476563;9202.353516;9267.561523
08.11.2019;9265.368164;9272.759766;8775.534180;8804.880859
09.11.2019;8809.468750;8891.818359;8793.163086;8813.582031
10.11.2019;8812.489258;9103.826172;8806.162109;9055.526367
11.11.2019;9056.917969;9081.279297;8700.608398;8757.788086
12.11.2019;8759.751953;8853.768555;8685.427734;8815.662109
13.11.2019;8812.033203;8836.841797;8761.651367;8808.262695
14.11.2019;8811.936523;8826.943359;8692.551758;8708.094727
15.11.2019;8705.708008;8730.873047;8484.843750;8491.992188
16.11.2019;8491.166016;8591.997070;8473.973633;8550.760742
17.11.2019;8549.470703;8727.789063;8500.967773;8577.975586
18.11.2019;8573.980469;8653.280273;8273.573242;8309.286133
19.11.2019;8305.134766;8408.516602;8099.963379;8206.145508
20.11.2019;8203.613281;8237.240234;8010.511719;8027.268066
21.11.2019;8023.644531;8110.098145;7597.381836;7642.750000
22.11.2019;7643.569336;7697.382813;6936.706543;7296.577637
23.11.2019;7296.164551;7442.258789;7151.417969;7397.796875
24.11.2019;7398.633789;7408.577148;7029.289063;7047.916992
25.11.2019;7039.977051;7319.856934;6617.166992;7146.133789
26.11.2019;7145.159180;7320.230469;7098.572266;7218.371094
27.11.2019;7220.880859;7619.693359;6974.174316;7531.663574
28.11.2019;7536.820313;7730.072754;7454.121582;7463.105957
29.11.2019;7466.727051;7781.179688;7460.756348;7761.243652
30.11.2019;7764.057129;7836.102051;7515.849609;7569.629883
01.12.2019;7571.616211;7571.616211;7291.341797;7424.292480
02.12.2019;7424.036133;7474.818848;7233.399414;7321.988281
03.12.2019;7323.975586;7418.858887;7229.356934;7320.145508
04.12.2019;7320.125000;7539.784668;7170.922852;7252.034668
05.12.2019;7253.241699;7743.431641;7232.676758;7448.307617
06.12.2019;7450.561523;7546.996582;7392.175293;7546.996582
07.12.2019;7547.265625;7589.951660;7525.711426;7556.237793
08.12.2019;7551.338867;7634.606445;7476.091309;7564.345215
09.12.2019;7561.795410;7618.091797;7365.985352;7400.899414
10.12.2019;7397.134277;7424.022949;7246.043945;7278.119629
11.12.2019;7277.197754;7324.156250;7195.527344;7217.427246
12.12.2019;7216.738770;7266.639648;7164.741211;7243.134277
13.12.2019;7244.662109;7293.560547;7227.122559;7269.684570
14.12.2019;7268.902832;7308.836426;7097.208984;7124.673828
15.12.2019;7124.239746;7181.075684;6924.375977;7152.301758
16.12.2019;7153.663086;7171.168945;6903.682617;6932.480469
17.12.2019;6931.315430;6964.075195;6587.974121;6640.515137
18.12.2019;6647.698242;7324.984863;6540.049316;7276.802734
19.12.2019;7277.590820;7346.602539;7041.381836;7202.844238
20.12.2019;7208.636719;7257.921875;7086.124023;7218.816406
21.12.2019;7220.593750;7223.226074;7112.735840;7191.158691
22.12.2019;7191.188477;7518.033203;7167.179199;7511.588867
23.12.2019;7508.902344;7656.176270;7326.192383;7355.628418
24.12.2019;7354.393066;7535.716797;7269.528809;7322.532227
25.12.2019;7325.755859;7357.020020;7220.991211;7275.155762
26.12.2019;7274.799316;7388.302734;7200.386719;7238.966797
27.12.2019;7238.141113;7363.529297;7189.934082;7290.088379
28.12.2019;7289.031250;7399.041016;7286.905273;7317.990234
29.12.2019;7317.647461;7513.948242;7279.865234;7422.652832
30.12.2019;7420.272949;7454.824219;7276.308105;7292.995117
31.12.2019;7294.438965;7335.290039;7169.777832;7193.599121
01.01.2020;7194.892090;7254.330566;7174.944336;7200.174316
02.01.2020;7202.551270;7212.155273;6935.270020;6985.470215
03.01.2020;6984.428711;7413.715332;6914.996094;7344.884277
04.01.2020;7345.375488;7427.385742;7309.514160;7410.656738
05.01.2020;7410.451660;7544.497070;7400.535645;7411.317383
06.01.2020;7410.452148;7781.867188;7409.292969;7769.219238
07.01.2020;7768.682129;8178.215820;7768.227539;8163.692383
08.01.2020;8161.935547;8396.738281;7956.774414;8079.862793
09.01.2020;8082.295898;8082.295898;7842.403809;7879.071289
10.01.2020;7878.307617;8166.554199;7726.774902;8166.554199
11.01.2020;8162.190918;8218.359375;8029.642090;8037.537598
12.01.2020;8033.261719;8200.063477;8009.059082;8192.494141
13.01.2020;8189.771973;8197.788086;8079.700684;8144.194336
14.01.2020;8140.933105;8879.511719;8140.933105;8827.764648
15.01.2020;8825.343750;8890.117188;8657.187500;8807.010742
16.01.2020;8812.481445;8846.460938;8612.095703;8723.786133
17.01.2020;8725.209961;8958.122070;8677.316406;8929.038086
18.01.2020;8927.211914;9012.198242;8827.332031;8942.808594
19.01.2020;8941.445313;9164.362305;8620.080078;8706.245117
20.01.2020;8704.631836;8745.590820;8560.473633;8657.642578
21.01.2020;8658.991211;8755.706055;8544.520508;8745.894531
22.01.2020;8744.210938;8792.994141;8636.747070;8680.875977
23.01.2020;8680.650391;8687.747070;8333.637695;8406.515625
24.01.2020;8405.567383;8514.666992;8266.840820;8445.434570
25.01.2020;8440.119141;8458.453125;8296.218750;8367.847656
26.01.2020;8364.410156;8602.401367;8325.498047;8596.830078
27.01.2020;8597.308594;8977.726563;8597.308594;8909.819336
28.01.2020;8912.524414;9358.589844;8908.447266;9358.589844
29.01.2020;9357.470703;9406.431641;9269.467773;9316.629883
30.01.2020;9316.016602;9553.125977;9230.897461;9508.993164
31.01.2020;9508.313477;9521.706055;9230.776367;9350.529297
01.02.2020;9346.357422;9439.323242;9313.239258;9392.875000
02.02.2020;9389.820313;9468.797852;9217.824219;9344.365234
03.02.2020;9344.683594;9540.372070;9248.633789;9293.521484
04.02.2020;9292.841797;9331.265625;9112.811523;9180.962891
05.02.2020;9183.416016;9701.299805;9163.704102;9613.423828
06.02.2020;9617.821289;9824.619141;9539.818359;9729.801758
07.02.2020;9726.002930;9834.716797;9726.002930;9795.943359
08.02.2020;9793.070313;9876.749023;9678.910156;9865.119141
09.02.2020;9863.894531;10129.435547;9850.392578;10116.673828
10.02.2020;10115.559570;10165.765625;9784.563477;9856.611328
11.02.2020;9855.891602;10210.052734;9729.334961;10208.236328
12.02.2020;10202.387695;10393.611328;10202.387695;10326.054688
13.02.2020;10323.960938;10457.626953;10116.161133;10214.379883
14.02.2020;10211.550781;10321.996094;10125.534180;10312.116211
15.02.2020;10313.856445;10341.555664;9874.427734;9889.424805
16.02.2020;9889.179688;10053.968750;9722.386719;9934.433594
17.02.2020;9936.560547;9938.815430;9507.637695;9690.142578
18.02.2020;9691.230469;10161.935547;9632.382813;10141.996094
19.02.2020;10143.798828;10191.675781;9611.223633;9633.386719
20.02.2020;9629.325195;9643.216797;9507.900391;9608.475586
21.02.2020;9611.782227;9723.014648;9589.743164;9686.441406
22.02.2020;9687.707031;9698.231445;9600.728516;9663.181641
23.02.2020;9663.318359;9937.404297;9657.791016;9924.515625
24.02.2020;9921.583008;9951.746094;9537.042969;9650.174805
25.02.2020;9651.312500;9652.737305;9305.021484;9341.705078
26.02.2020;9338.290039;9354.778320;8704.426758;8820.522461
27.02.2020;8825.093750;8932.892578;8577.199219;8784.494141
28.02.2020;8788.728516;8890.456055;8492.932617;8672.455078
29.02.2020;8671.212891;8775.631836;8599.508789;8599.508789
01.03.2020;8599.758789;8726.796875;8471.212891;8562.454102
02.03.2020;8563.264648;8921.308594;8532.630859;8869.669922
03.03.2020;8865.387695;8901.598633;8704.990234;8787.786133
04.03.2020;8788.541992;8843.366211;8712.431641;8755.246094
05.03.2020;8760.285156;9142.054688;8757.253906;9078.762695
06.03.2020;9078.308594;9167.695313;9032.079102;9122.545898
07.03.2020;9121.600586;9163.220703;8890.744141;8909.954102
08.03.2020;8908.206055;8914.343750;8105.252930;8108.116211
09.03.2020;8111.146484;8177.793457;7690.098145;7923.644531
10.03.2020;7922.146973;8136.945313;7814.763184;7909.729492
11.03.2020;7910.089844;7950.814453;7642.812500;7911.430176
12.03.2020;7913.616211;7929.116211;4860.354004;4970.788086
13.03.2020;5017.831055;5838.114746;4106.980957;5563.707031
14.03.2020;5573.077637;5625.226563;5125.069336;5200.366211
15.03.2020;5201.066895;5836.645020;5169.283203;5392.314941
16.03.2020;5385.229492;5385.229492;4575.357910;5014.479980
17.03.2020;5002.578125;5371.348633;4981.909180;5225.629395
18.03.2020;5227.113770;5331.833984;5069.335938;5238.438477
19.03.2020;5245.416504;6329.735840;5236.968750;6191.192871
20.03.2020;6191.653809;6844.261719;5865.781738;6198.778320
21.03.2020;6206.521484;6378.135254;5932.823242;6185.066406
22.03.2020;6185.558105;6359.697266;5823.713867;5830.254883
23.03.2020;5831.374512;6443.934570;5785.004395;6416.314941
24.03.2020;6436.642578;6789.022949;6411.066406;6734.803711
25.03.2020;6738.716797;6892.511230;6536.926270;6681.062988
26.03.2020;6675.170898;6735.463867;6590.962891;6716.440430
27.03.2020;6719.389160;6793.836426;6466.701660;6469.798340
28.03.2020;6467.253906;6467.500977;6117.837891;6242.193848
29.03.2020;6245.624512;6250.467285;5920.085938;5922.042969
30.03.2020;5925.538574;6517.195801;5903.234375;6429.841797
31.03.2020;6430.606445;6504.515137;6374.162109;6438.644531
01.04.2020;6437.319336;6612.573730;6202.373535;6606.776367
02.04.2020;6606.776367;7088.247559;6595.918457;6793.624512
03.04.2020;6797.396484;7003.220703;6673.335938;6733.387207
04.04.2020;6738.382813;6878.953613;6696.484863;6867.527344
05.04.2020;6862.537598;6883.414063;6715.929199;6791.129395
06.04.2020;6788.049805;7271.781250;6782.889648;7271.781250
07.04.2020;7273.644043;7427.939453;7136.714355;7176.414551
08.04.2020;7179.283203;7356.223633;7153.305664;7334.098633
09.04.2020;7337.966309;7341.448242;7179.094238;7302.089355
10.04.2020;7303.815430;7303.815430;6802.475098;6865.493164
11.04.2020;6867.440430;6926.069824;6789.920898;6859.083008
12.04.2020;6858.067871;7119.947266;6811.078125;6971.091797
13.04.2020;6965.616699;6965.616699;6668.259766;6845.037598
14.04.2020;6843.281738;6958.557129;6793.821289;6842.427734
15.04.2020;6845.561523;6928.664551;6633.402832;6642.109863
16.04.2020;6640.454102;7134.450684;6555.504395;7116.804199
17.04.2020;7116.552734;7167.183105;7050.332031;7096.184570
18.04.2020;7092.291504;7269.956543;7089.247070;7257.665039
19.04.2020;7260.922363;7280.521973;7167.054688;7189.424805
20.04.2020;7186.873535;7240.290527;6835.502930;6881.958496
21.04.2020;6879.784180;6934.551758;6834.442383;6880.323242
22.04.2020;6879.440430;7145.865723;6867.781738;7117.207520
23.04.2020;7121.306152;7491.785156;7081.594727;7429.724609
24.04.2020;7434.181641;7574.195801;7434.181641;7550.900879
25.04.2020;7550.482910;7641.363770;7521.672363;7569.936035
26.04.2020;7570.139160;7700.594238;7561.407715;7679.867188
27.04.2020;7679.418945;7795.601074;7679.418945;7795.601074
28.04.2020;7796.970215;7814.527344;7730.806641;7807.058594
29.04.2020;7806.712402;8871.753906;7786.049316;8801.038086
30.04.2020;8797.669922;9440.650391;8533.255859;8658.553711
01.05.2020;8672.782227;9048.023438;8667.763672;8864.766602
02.05.2020;8869.057617;9007.187500;8811.366211;8988.596680
03.05.2020;8983.614258;9167.781250;8830.971680;8897.468750
04.05.2020;8895.745117;8956.906250;8645.024414;8912.654297
05.05.2020;8912.832031;9062.415039;8856.827148;9003.070313
06.05.2020;9007.441406;9411.467773;8966.706055;9268.761719
07.05.2020;9261.895508;9992.664063;9138.322266;9951.518555
08.05.2020;9936.162109;9996.743164;9767.172852;9842.666016
09.05.2020;9840.906250;9913.863281;9580.644531;9593.896484
10.05.2020;9591.168945;9595.581055;8395.107422;8756.430664
11.05.2020;8755.535156;9033.470703;8374.323242;8601.795898
12.05.2020;8610.385742;8949.898438;8569.643555;8804.477539
13.05.2020;8805.387695;9317.878906;8805.387695;9269.987305
14.05.2020;9271.329102;9793.268555;9255.035156;9733.721680
15.05.2020;9734.291016;9755.828125;9261.398438;9328.197266
16.05.2020;9333.240234;9564.205078;9260.694336;9377.013672
17.05.2020;9374.929688;9823.001953;9349.545898;9670.739258
18.05.2020;9675.695313;9906.030273;9570.359375;9726.575195
19.05.2020;9727.063477;9836.047852;9539.624023;9729.038086
20.05.2020;9725.329102;9804.793945;9447.201172;9522.981445
21.05.2020;9522.740234;9555.242188;8869.930664;9081.761719
22.05.2020;9080.334961;9232.936523;9008.638672;9182.577148
23.05.2020;9185.062500;9302.501953;9118.108398;9209.287109
24.05.2020;9212.283203;9288.404297;8787.250977;8790.368164
25.05.2020;8786.107422;8951.005859;8719.667969;8906.934570
26.05.2020;8909.585938;8991.967773;8757.293945;8835.052734
27.05.2020;8837.380859;9203.320313;8834.157227;9181.017578
28.05.2020;9184.945313;9546.319336;9148.457031;9525.750977
29.05.2020;9528.355469;9573.666992;9379.338867;9439.124023
30.05.2020;9438.914063;9704.030273;9366.729492;9700.414063
31.05.2020;9700.105469;9700.343750;9432.296875;9461.058594
01.06.2020;9463.605469;10199.565430;9450.899414;10167.268555
02.06.2020;10162.973633;10182.340820;9460.571289;9529.803711
03.06.2020;9533.760742;9682.859375;9471.846680;9656.717773
04.06.2020;9655.854492;9887.610352;9525.247070;9800.636719
05.06.2020;9800.215820;9869.237305;9663.216797;9665.533203
06.06.2020;9664.904297;9773.431641;9591.024414;9653.679688
07.06.2020;9653.002930;9768.498047;9458.150391;9758.852539
08.06.2020;9760.063477;9782.306641;9675.885742;9771.489258
09.06.2020;9774.360352;9836.369141;9664.719727;9795.700195
10.06.2020;9794.119141;9908.896484;9728.291016;9870.094727
11.06.2020;9870.078125;9938.297852;9263.069336;9321.781250
12.06.2020;9320.690430;9540.465820;9285.851563;9480.843750
13.06.2020;9480.735352;9493.211914;9396.009766;9475.277344
14.06.2020;9477.553711;9482.270508;9347.593750;9386.788086
15.06.2020;9386.035156;9504.860352;8990.175781;9450.702148
16.06.2020;9454.266602;9579.430664;9400.445313;9538.024414
17.06.2020;9533.784180;9540.422852;9327.339844;9480.254883
18.06.2020;9481.567383;9482.782227;9328.395508;9411.840820
19.06.2020;9410.293945;9440.875977;9274.295898;9288.018555
20.06.2020;9290.959961;9394.971680;9247.379883;9332.340820
21.06.2020;9330.926758;9401.107422;9300.430664;9303.629883
22.06.2020;9300.915039;9655.073242;9296.872070;9648.717773
23.06.2020;9644.076172;9670.541016;9547.247070;9629.658203
24.06.2020;9632.149414;9680.367188;9278.233398;9313.610352
25.06.2020;9314.126953;9340.161133;9095.324219;9264.813477
26.06.2020;9260.995117;9310.516602;9101.738281;9162.917969
27.06.2020;9167.824219;9207.810547;8998.216797;9045.390625
28.06.2020;9048.460938;9197.546875;8975.525391;9143.582031
29.06.2020;9140.029297;9237.573242;9041.875977;9190.854492
30.06.2020;9185.581055;9217.835938;9084.837891;9137.993164
01.07.2020;9145.985352;9309.754883;9104.735352;9228.325195
02.07.2020;9231.139648;9274.962891;9036.623047;9123.410156
03.07.2020;9124.842773;9202.344727;9058.794922;9087.303711
04.07.2020;9084.233398;9183.295898;9053.629883;9132.488281
05.07.2020;9126.090820;9162.183594;8977.015625;9073.942383
06.07.2020;9072.849609;9375.474609;9058.664063;9375.474609
07.07.2020;9349.161133;9360.617188;9201.815430;9252.277344
08.07.2020;9253.020508;9450.335938;9249.500000;9428.333008
09.07.2020;9427.994141;9431.378906;9234.999023;9277.967773
10.07.2020;9273.357422;9287.471680;9118.001953;9278.807617
11.07.2020;9277.511719;9293.532227;9199.485352;9240.346680
12.07.2020;9241.054688;9319.418945;9197.450195;9276.500000
13.07.2020;9277.205078;9306.405273;9224.292969;9243.614258
14.07.2020;9238.703125;9283.841797;9171.661133;9243.213867
15.07.2020;9241.897461;9275.325195;9171.933594;9192.836914
16.07.2020;9191.980469;9214.312500;9088.947266;9132.227539
17.07.2020;9131.812500;9182.253906;9089.202148;9151.392578
18.07.2020;9151.183594;9230.983398;9100.824219;9159.040039
19.07.2020;9158.005859;9201.398438;9097.632813;9185.817383
20.07.2020;9187.220703;9214.270508;9137.509766;9164.231445
21.07.2020;9162.514648;9407.262695;9149.389648;9374.887695
22.07.2020;9375.080078;9530.518555;9319.653320;9525.363281
23.07.2020;9527.141602;9610.247070;9483.003906;9581.072266
24.07.2020;9585.514648;9623.336914;9481.454102;9536.892578
25.07.2020;9539.485352;9704.556641;9530.211914;9677.113281
26.07.2020;9680.234375;10023.807617;9652.847656;9905.166992
27.07.2020;9905.217773;11298.221680;9903.969727;10990.873047
28.07.2020;11017.463867;11204.327148;10632.631836;10912.823242
29.07.2020;10912.953125;11304.397461;10856.141602;11100.467773
30.07.2020;11099.833008;11169.356445;10895.455078;11111.213867
31.07.2020;11110.210938;11415.864258;10987.053711;11323.466797
01.08.2020;11322.570313;11794.775391;11239.682617;11759.592773
02.08.2020;11758.764648;12034.144531;11018.129883;11053.614258
03.08.2020;11043.768555;11453.079102;11012.415039;11246.348633
04.08.2020;11246.203125;11385.381836;11094.145508;11205.892578
05.08.2020;11203.823242;11786.617188;11158.285156;11747.022461
06.08.2020;11749.871094;11902.335938;11598.713867;11779.773438
07.08.2020;11778.894531;11898.038086;11408.593750;11601.472656
08.08.2020;11604.553711;11800.064453;11558.431641;11754.045898
09.08.2020;11737.325195;11806.056641;11548.784180;11675.739258
10.08.2020;11662.256836;12045.140625;11662.256836;11878.111328
11.08.2020;11881.647461;11932.710938;11195.708984;11410.525391
12.08.2020;11404.596680;11748.396484;11249.605469;11584.934570
13.08.2020;11588.405273;11796.396484;11216.872070;11784.137695
14.08.2020;11772.659180;12150.994141;11685.455078;11768.871094
15.08.2020;11768.697266;11963.203125;11768.697266;11865.698242
16.08.2020;11866.685547;11934.901367;11737.188477;11892.803711
17.08.2020;11895.658203;12359.056641;11806.696289;12254.402344
18.08.2020;12251.895508;12335.707031;11954.525391;11991.233398
19.08.2020;11990.884766;12028.923828;11687.333008;11758.283203
20.08.2020;11761.500000;11900.411133;11710.063477;11878.372070
21.08.2020;11878.026367;11899.259766;11564.979492;11592.489258
22.08.2020;11585.477539;11689.407227;11448.805664;11681.825195
23.08.2020;11679.696289;11713.429688;11559.920898;11664.847656
24.08.2020;11663.689453;11807.631836;11623.250000;11774.595703
25.08.2020;11773.588867;11778.299805;11189.850586;11366.134766
26.08.2020;11366.894531;11530.052734;11296.993164;11488.363281
27.08.2020;11485.608398;11570.786133;11185.941406;11323.397461
28.08.2020;11325.295898;11545.615234;11316.422852;11542.500000
29.08.2020;11541.054688;11585.640625;11466.292969;11506.865234
30.08.2020;11508.713867;11715.264648;11492.381836;11711.505859
31.08.2020;11713.306641;11768.876953;11598.318359;11680.820313
01.09.2020;11679.316406;12067.081055;11601.128906;11970.478516
02.09.2020;11964.823242;11964.823242;11290.793945;11414.034180
03.09.2020;11407.191406;11443.022461;10182.464844;10245.296875
04.09.2020;10230.365234;10663.919922;10207.940430;10511.813477
05.09.2020;10512.530273;10581.571289;9946.675781;10169.567383
06.09.2020;10167.216797;10353.927734;10056.885742;10280.351563
07.09.2020;10280.998047;10399.153320;9916.493164;10369.563477
08.09.2020;10369.306641;10414.775391;9945.110352;10131.516602
09.09.2020;10134.151367;10350.542969;10017.250977;10242.347656
10.09.2020;10242.330078;10503.912109;10238.135742;10363.138672
11.09.2020;10369.028320;10434.922852;10140.836914;10400.915039
12.09.2020;10409.861328;10578.837891;10292.386719;10442.170898
13.09.2020;10452.399414;10577.214844;10224.330078;10323.755859
14.09.2020;10328.734375;10800.010742;10266.008789;10680.837891
15.09.2020;10677.754883;10938.631836;10656.459961;10796.951172
16.09.2020;10797.761719;11100.124023;10704.884766;10974.905273
17.09.2020;10973.251953;11037.420898;10774.627930;10948.990234
18.09.2020;10951.820313;11034.908203;10829.657227;10944.585938
19.09.2020;10933.752930;11134.092773;10909.618164;11094.346680
20.09.2020;11095.870117;11095.870117;10814.477539;10938.271484
21.09.2020;10934.925781;10988.304688;10380.260742;10462.259766
22.09.2020;10459.624023;10568.077148;10382.726563;10538.459961
23.09.2020;10535.492188;10537.828125;10197.865234;10246.186523
24.09.2020;10248.786133;10771.056641;10231.490234;10760.066406
25.09.2020;10761.109375;10777.696289;10578.914063;10692.716797
26.09.2020;10695.575195;10772.999023;10667.281250;10750.723633
27.09.2020;10746.892578;10803.976563;10622.921875;10775.269531
28.09.2020;10776.613281;10945.347656;10703.893555;10709.652344
29.09.2020;10709.650391;10860.000977;10649.495117;10844.640625
30.09.2020;10843.871094;10847.256836;10669.321289;10784.491211
01.10.2020;10795.254883;10933.624023;10472.356445;10619.452148
02.10.2020;10619.821289;10657.837891;10416.689453;10575.974609
03.10.2020;10575.100586;10598.940430;10511.129883;10549.329102
04.10.2020;10550.440430;10686.000000;10534.391602;10669.583008
05.10.2020;10676.529297;10793.507813;10634.600586;10793.339844
06.10.2020;10796.306641;10797.578125;10528.890625;10604.406250
07.10.2020;10603.355469;10680.507813;10562.506836;10668.968750
08.10.2020;10669.371094;10945.737305;10562.606445;10915.685547
09.10.2020;10927.913086;11102.671875;10846.850586;11064.458008
10.10.2020;11059.142578;11442.210938;11056.940430;11296.361328
11.10.2020;11296.082031;11428.813477;11288.627930;11384.181641
12.10.2020;11392.635742;11698.467773;11240.686523;11555.363281
13.10.2020;11548.719727;11548.984375;11321.224609;11425.899414
14.10.2020;11429.047852;11539.977539;11307.831055;11429.506836
15.10.2020;11426.602539;11569.914063;11303.603516;11495.349609
16.10.2020;11502.828125;11540.061523;11223.012695;11322.123047
